ds,input_dim,# lay,# neu,acc,enc_at_l,enc_eq,solver,ddup,ohe-ddup,h_type,h_solver,# gates,# gates_f,# cl,# var,# avg_cl_s,# avg_var_s,# expl,run_t,t_Model,t_Encoding,t_Explain,t/Exp,m_enc,m_expl,dedup_strat,exp_strat,proc_rounds
adult,115,2,58,0.786057934922687,tot,bit,gc3,sat,0,lbx,mgh,116,44,739,266,2395.57,726.50,328,2.7173359394073486,1.1761868000030518,0.9805612564086914,0.5593137741088867,0.001705224921063679,634.24 KB,1.12 MB,full,mus,0
adult,115,2,58,0.786057934922687,tot,bit,gc3,sat,0,lbx,mgh,116,44,739,266,2395.57,726.50,328,2.790827989578247,1.1866710186004639,0.997920036315918,0.6051909923553467,0.0018450944888882522,498.26 KB,941.15 KB,full,mus,0
adult,115,2,58,0.786057934922687,tot,bit,gc3,sat,1,lbx,mgh,116,44,739,266,2395.57,726.50,328,2.725663900375366,1.1461081504821777,1.0160279273986816,0.5622098445892334,0.0017140544042354676,645.08 KB,1.12 MB,b_full,mus,0
adult,115,2,58,0.786057934922687,tot,bit,gc3,sat,1,lbx,mgh,116,44,739,266,2395.57,726.50,328,2.703788995742798,1.1924958229064941,0.944127082824707,0.5663268566131592,0.0017266062701620708,499.96 KB,948.09 KB,b_full,mus,0
adult,115,2,58,0.786057934922687,tot,bit,gc3,sat,1,lbx,mgh,116,44,739,266,2395.57,726.50,328,2.7613368034362793,1.2240021228790283,0.9539949893951416,0.5824699401855469,0.0017758229883705697,499.96 KB,946.43 KB,b_full,mus,0
adult,115,2,58,0.786057934922687,tot,bit,gc3,sat,1,lbx,mgh,116,44,739,266,2395.57,726.50,328,2.7878477573394775,1.1887826919555664,0.9916012287139893,0.606414794921875,0.0018488255942740092,645.26 KB,1.12 MB,b_full,mus,0
adult,115,2,58,0.786057934922687,tot,bit,gc3,sat,1,lbx,mgh,116,44,739,266,2395.57,726.50,328,2.7751049995422363,1.1589198112487793,0.999075174331665,0.616117000579834,0.0018784054895726646,528.44 KB,976.12 KB,b_full,mus,0
monk1,17,2,10,0.73828125,tot,bit,gc3,sat,0,lbx,mgh,20,6,67,51,140.50,103.00,4,0.2190101146697998,0.10428428649902344,0.10454487800598145,0.009932756423950195,0.002483189105987549,101.72 KB,119.02 KB,parent,mus,0
monk1,17,2,10,0.73828125,tot,bit,gc3,sat,0,lbx,mgh,20,6,67,51,140.50,103.00,4,0.13135218620300293,0.019669055938720703,0.10509181022644043,0.006314277648925781,0.0015785694122314453,98.51 KB,125.28 KB,parent,mus,0
monk1,17,2,10,0.73828125,tot,bit,gc3,sat,0,lbx,mgh,20,6,67,51,140.50,103.00,4,0.13020968437194824,0.01827263832092285,0.10490012168884277,0.006736040115356445,0.0016840100288391113,95.6 KB,124.44 KB,parent,mus,0
monk1,17,2,10,0.73828125,tot,bit,gc3,sat,0,lbx,mgh,20,6,67,51,140.50,103.00,4,0.1333608627319336,0.019521713256835938,0.1070551872253418,0.00647282600402832,0.00161820650100708,98.51 KB,125.28 KB,parent,mus,0
monk1,17,2,10,0.73828125,tot,bit,gc3,sat,0,lbx,mgh,20,6,67,51,140.50,103.00,4,0.13103413581848145,0.018824100494384766,0.1050870418548584,0.00677490234375,0.0016937255859375,98.51 KB,125.28 KB,parent,mus,0
monk1,17,2,10,0.73828125,tot,bit,gc3,sat,0,lbx,mgh,20,6,67,51,140.50,103.00,4,0.13179898262023926,0.019578933715820312,0.10523319244384766,0.0067179203033447266,0.0016794800758361816,96.18 KB,123.86 KB,full,mus,0
monk1,17,2,10,0.73828125,tot,bit,gc3,sat,0,lbx,mgh,20,6,67,51,140.50,103.00,4,0.12934494018554688,0.018419981002807617,0.10327911376953125,0.0072629451751708984,0.0018157362937927246,96.31 KB,123.99 KB,full,mus,0
monk1,17,2,10,0.73828125,tot,bit,gc3,sat,0,lbx,mgh,20,6,67,51,140.50,103.00,4,0.134613037109375,0.018894195556640625,0.10900592803955078,0.00646209716796875,0.0016155242919921875,96.18 KB,123.86 KB,full,mus,0
monk1,17,2,10,0.73828125,tot,bit,gc3,sat,0,lbx,mgh,20,6,67,51,140.50,103.00,4,0.13925671577453613,0.020143747329711914,0.11140990257263184,0.007394075393676758,0.0018485188484191895,92.88 KB,131.58 KB,full,mus,0
monk1,17,2,10,0.73828125,tot,bit,gc3,sat,0,lbx,mgh,20,6,67,51,140.50,103.00,4,0.13712406158447266,0.02123713493347168,0.10848188400268555,0.007081031799316406,0.0017702579498291016,96.02 KB,123.7 KB,full,mus,0
monk1,17,2,10,0.73828125,tot,bit,gc3,sat,0,lbx,mgh,20,6,67,51,140.50,103.00,4,0.13755011558532715,0.01995992660522461,0.10972905158996582,0.007477998733520508,0.001869499683380127,98.96 KB,125.73 KB,b_full,mus,0
