ds,input_dim,# lay,# neu,acc,enc_at_l,enc_eq,solver,ddup,ohe-ddup,h_type,h_solver,# gates,# gates_f,# cl,# var,# avg_cl_s,# avg_var_s,# expl,run_t,t_Model,t_Encoding,t_Explain,t/Exp,m_enc,m_expl,dedup_strat,exp_strat,proc_rounds
adult,115,2,58,0.786057934922687,tot,bit,gc3,bdd,N/A,lbx,mgh,116,44,739,219,2396.90,679.50,328,18.909960985183716,1.0726196765899658,17.293570041656494,0.5402500629425049,0.0016471038504344661,396.01 MB,1.25 MB,full,mus,0
adult,115,2,58,0.786057934922687,tot,bit,gc3,bdd,N/A,lbx,mgh,116,44,739,219,2396.90,679.50,328,19.354112148284912,1.3269760608673096,17.43849015235901,0.5865910053253174,0.0017883872113576749,395.68 MB,1.04 MB,full,mus,0
adult,115,2,58,0.786057934922687,tot,bit,gc3,,N/A,lbx,mgh,116,116,873,245,2685.79,747.50,328,2.0736920833587646,1.1901640892028809,0.340839147567749,0.5416138172149658,0.0016512616378505055,694.64 KB,1.18 MB,full,mus,0
adult,115,2,58,0.786057934922687,tot,bit,gc3,,N/A,lbx,mgh,116,116,873,245,2685.79,747.50,328,2.1174051761627197,1.1799359321594238,0.3692469596862793,0.567305326461792,0.0017295894099444878,490.39 KB,972.28 KB,full,mus,0
adult,115,2,58,0.786057934922687,tot,bit,gc3,,N/A,lbx,mgh,116,116,873,245,2685.79,747.50,328,2.112908124923706,1.1793761253356934,0.339824914932251,0.592609167098999,0.0018067352655457287,694.43 KB,1.18 MB,full,mus,0
adult,115,2,58,0.786057934922687,tot,bit,gc3,,N/A,lbx,mgh,116,116,873,245,2685.79,747.50,328,2.11616587638855,1.169421911239624,0.37277698516845703,0.573012113571167,0.0017469881511316067,490.37 KB,972.26 KB,full,mus,0
adult,115,2,58,0.786057934922687,tot,bit,gc3,,N/A,lbx,mgh,116,116,873,245,2685.79,747.50,328,2.0177650451660156,1.1316030025482178,0.32573986053466797,0.5594203472137451,0.001705549839066296,694.51 KB,1.18 MB,full,mus,0
monk1,17,2,10,0.73828125,tot,bit,gc3,sat,N/A,lbx,mgh,20,6,67,51,140.50,103.00,4,0.2572159767150879,0.13660907745361328,0.10882687568664551,0.011476993560791016,0.002869248390197754,100.88 KB,117.9 KB,full,mus,0
monk1,17,2,10,0.73828125,tot,bit,gc3,sat,N/A,lbx,mgh,20,6,67,51,140.50,103.00,4,0.13384222984313965,0.01969313621520996,0.10684895515441895,0.006960153579711914,0.0017400383949279785,96.16 KB,123.72 KB,full,mus,0
monk1,17,2,10,0.73828125,tot,bit,gc3,sat,N/A,lbx,mgh,20,6,67,51,140.50,103.00,4,0.13286781311035156,0.01897597312927246,0.10735583305358887,0.006226062774658203,0.0015565156936645508,93.05 KB,130.87 KB,full,mus,0
monk1,17,2,10,0.73828125,tot,bit,gc3,sat,N/A,lbx,mgh,20,6,67,51,140.50,103.00,4,0.13347291946411133,0.020113229751586914,0.10627889633178711,0.00670313835144043,0.0016757845878601074,96.12 KB,123.7 KB,full,mus,0
monk1,17,2,10,0.73828125,tot,bit,gc3,sat,N/A,lbx,mgh,20,6,67,51,140.50,103.00,4,0.1395277976989746,0.01953577995300293,0.11204409599304199,0.007602214813232422,0.0019005537033081055,96.41 KB,123.99 KB,full,mus,0
monk1,17,2,10,0.73828125,tot,bit,gc3,bdd,N/A,lbx,mgh,20,6,67,39,140.50,91.00,4,0.22144103050231934,0.020257949829101562,0.19373297691345215,0.006918191909790039,0.0017295479774475098,1.96 MB,258.77 KB,full,mus,0
monk1,17,2,10,0.73828125,tot,bit,gc3,bdd,N/A,lbx,mgh,20,6,67,39,140.50,91.00,4,0.21185302734375,0.021638154983520508,0.18266510963439941,0.007013797760009766,0.0017534494400024414,1.81 MB,210.24 KB,full,mus,0
monk1,17,2,10,0.73828125,tot,bit,gc3,bdd,N/A,lbx,mgh,20,6,67,39,140.50,91.00,4,0.2201378345489502,0.021331071853637695,0.19105172157287598,0.0072062015533447266,0.0018015503883361816,1.81 MB,209.44 KB,full,mus,0
monk1,17,2,10,0.73828125,tot,bit,gc3,bdd,N/A,lbx,mgh,20,6,67,39,140.50,91.00,4,0.22203516960144043,0.020910263061523438,0.1932086944580078,0.0073702335357666016,0.0018425583839416504,1.81 MB,210.1 KB,full,mus,0
monk1,17,2,10,0.73828125,tot,bit,gc3,bdd,N/A,lbx,mgh,20,6,67,39,140.50,91.00,4,0.21445488929748535,0.022207975387573242,0.18474602699279785,0.007009029388427734,0.0017522573471069336,1.81 MB,210.58 KB,full,mus,0
monk1,17,2,10,0.73828125,tot,bit,gc3,,N/A,lbx,mgh,20,20,94,45,167.50,97.00,4,0.11929488182067871,0.05074906349182129,0.061238765716552734,0.006990194320678711,0.0017475485801696777,96.22 KB,122.61 KB,full,mus,0
monk1,17,2,10,0.73828125,tot,bit,gc3,,N/A,lbx,mgh,20,20,94,45,167.50,97.00,4,0.08158087730407715,0.02010488510131836,0.05454897880554199,0.006645917892456055,0.0016614794731140137,96.35 KB,122 KB,full,mus,0
monk1,17,2,10,0.73828125,tot,bit,gc3,,N/A,lbx,mgh,20,20,94,45,167.50,97.00,4,0.07962179183959961,0.019073963165283203,0.05375790596008301,0.006526947021484375,0.0016317367553710938,96.07 KB,121.94 KB,full,mus,0
monk1,17,2,10,0.73828125,tot,bit,gc3,,N/A,lbx,mgh,20,20,94,45,167.50,97.00,4,0.07906007766723633,0.018981218338012695,0.05358004570007324,0.006218910217285156,0.001554727554321289,96.06 KB,122.53 KB,full,mus,0
monk1,17,2,10,0.73828125,tot,bit,gc3,,N/A,lbx,mgh,20,20,94,45,167.50,97.00,4,0.07807612419128418,0.01864004135131836,0.052464962005615234,0.006661176681518555,0.0016652941703796387,96.07 KB,121.88 KB,full,mus,0
monk2,17,2,10,0.6653645783662796,tot,bit,gc3,sat,N/A,lbx,mgh,20,9,70,51,117.50,88.00,4,0.16936111450195312,0.05255603790283203,0.10867881774902344,0.0077800750732421875,0.0019450187683105469,100.39 KB,119.2 KB,full,mus,0
monk2,17,2,10,0.6653645783662796,tot,bit,gc3,sat,N/A,lbx,mgh,20,9,70,51,117.50,88.00,4,0.13644099235534668,0.021152973175048828,0.10649991035461426,0.008435249328613281,0.0021088123321533203,98.95 KB,116.6 KB,full,mus,0
monk2,17,2,10,0.6653645783662796,tot,bit,gc3,sat,N/A,lbx,mgh,20,9,70,51,117.50,88.00,4,0.13768482208251953,0.022945880889892578,0.10630416870117188,0.008105993270874023,0.002026498317718506,99.41 KB,115.97 KB,full,mus,0
