ds,input_dim,# lay,# neu,acc,enc_at_l,enc_eq,solver,ddup,ohe-ddup,h_type,h_solver,# gates,# gates_f,# cl,# var,# avg_cl_s,# avg_var_s,# expl,run_t,t_Model,t_Encoding,t_Explain,t/Exp,m_enc,m_expl,dedup_strat,exp_strat,proc_rounds
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,g3,sat,0,sat,mgh,52,19,185,59,406.04,230.50,10,0.3372039794921875,0.01484370231628418,0.301922082901001,0.019776105880737305,0.0019776105880737306,179.1 KB,210.76 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,g3,sat,0,sat,mgh,52,19,185,59,406.04,230.50,10,0.33876824378967285,0.015340089797973633,0.30202698707580566,0.02065420150756836,0.002065420150756836,189.03 KB,220.69 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,g3,sat,0,sat,mgh,52,19,185,59,406.04,230.50,10,0.3223397731781006,0.015184879302978516,0.28609204292297363,0.020385026931762695,0.0020385026931762696,188.87 KB,220.58 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,g3,sat,0,sat,mgh,52,19,185,59,406.04,230.50,10,0.3685951232910156,0.015585184097290039,0.33153581619262695,0.020781993865966797,0.0020781993865966798,189.03 KB,220.69 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,g3,sat,0,sat,mgh,52,19,185,59,406.04,230.50,10,0.3301360607147217,0.015326976776123047,0.29248619079589844,0.021637678146362305,0.0021637678146362305,189.16 KB,220.81 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,g3,sat,0,sat,mgh,52,19,185,59,406.04,230.50,10,0.32910799980163574,0.014445066452026367,0.29435229301452637,0.019611835479736328,0.0019611835479736326,178.53 KB,210.19 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,g3,sat,0,sat,mgh,52,19,185,59,406.04,230.50,10,0.37294626235961914,0.013375997543334961,0.3384871482849121,0.020448923110961914,0.0020448923110961913,189.22 KB,220.88 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,g3,sat,0,sat,mgh,52,19,185,59,406.04,230.50,10,0.39579081535339355,0.016507863998413086,0.35485005378723145,0.023638010025024414,0.0023638010025024414,178.18 KB,212.36 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,g3,sat,0,sat,mgh,52,19,185,59,406.04,230.50,10,0.33877992630004883,0.016487836837768555,0.3014233112335205,0.020177841186523438,0.002017784118652344,293.11 KB,324.76 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,g3,sat,0,sat,mgh,52,19,185,59,406.04,230.50,10,0.3116438388824463,0.013240814208984375,0.2777702808380127,0.019999980926513672,0.0019999980926513673,188.87 KB,220.53 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,g4,sat,0,sat,mgh,52,19,185,59,406.04,230.50,10,0.4067661762237549,0.01590418815612793,0.36828088760375977,0.021785974502563477,0.002178597450256348,221.53 KB,271.21 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,g4,sat,0,sat,mgh,52,19,185,59,406.04,230.50,10,0.3342738151550293,0.017097949981689453,0.29615092277526855,0.020280122756958008,0.002028012275695801,247.17 KB,288.42 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,g4,sat,0,sat,mgh,52,19,185,59,406.04,230.50,10,0.32024478912353516,0.015381813049316406,0.28441810607910156,0.019783973693847656,0.0019783973693847656,195.36 KB,255.26 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,g4,sat,0,sat,mgh,52,19,185,59,406.04,230.50,10,0.32349705696105957,0.014689207077026367,0.28769993782043457,0.020325899124145508,0.0020325899124145506,189.04 KB,220.9 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,g4,sat,0,sat,mgh,52,19,185,59,406.04,230.50,10,0.32176995277404785,0.013118982315063477,0.28760313987731934,0.020335674285888672,0.002033567428588867,178.18 KB,212.51 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,g4,sat,0,sat,mgh,52,19,185,59,406.04,230.50,10,0.38729000091552734,0.015461206436157227,0.3499448299407959,0.021167993545532227,0.0021167993545532227,188.87 KB,220.61 KB,parent,mus,0
